filepath,filename,multiclass_label,binary_label,group_id,fold,multi_target
/kaggle/working/patches/64/good/c1r1e4n9_patch5_0.tif,c1r1e4n9_patch5_0.tif,good,0,c1r1e4n9,2,0
/kaggle/working/patches/64/good/c1r1e2n32_patch2_6.tif,c1r1e2n32_patch2_6.tif,good,0,c1r1e2n32,4,0
/kaggle/working/patches/64/good/c1r3e1n35_patch0_4.tif,c1r3e1n35_patch0_4.tif,good,0,c1r3e1n35,1,0
/kaggle/working/patches/64/good/c1r1e2n11_patch0_7.tif,c1r1e2n11_patch0_7.tif,good,0,c1r1e2n11,2,0
/kaggle/working/patches/64/good/c1r3e3n15_patch6_1.tif,c1r3e3n15_patch6_1.tif,good,0,c1r3e3n15,0,0
/kaggle/working/patches/64/good/c1r3e2n15_patch2_0.tif,c1r3e2n15_patch2_0.tif,good,0,c1r3e2n15,1,0
/kaggle/working/patches/64/good/c1r1e2n11_patch0_6.tif,c1r1e2n11_patch0_6.tif,good,0,c1r1e2n11,2,0
/kaggle/working/patches/64/good/c1r1e3n8_patch7_5.tif,c1r1e3n8_patch7_5.tif,good,0,c1r1e3n8,1,0
/kaggle/working/patches/64/good/c1r3e4n17_patch7_7.tif,c1r3e4n17_patch7_7.tif,good,0,c1r3e4n17,3,0
/kaggle/working/patches/64/good/c1r3e4n36_patch4_6.tif,c1r3e4n36_patch4_6.tif,good,0,c1r3e4n36,4,0
/kaggle/working/patches/64/good/c1r1e2n33_patch0_6.tif,c1r1e2n33_patch0_6.tif,good,0,c1r1e2n33,0,0
/kaggle/working/patches/64/good/c1r3e4n8_patch6_4.tif,c1r3e4n8_patch6_4.tif,good,0,c1r3e4n8,3,0
/kaggle/working/patches/64/good/c1r1e1n29_patch1_8.tif,c1r1e1n29_patch1_8.tif,good,0,c1r1e1n29,1,0
/kaggle/working/patches/64/good/c1r1e4n26_patch4_7.tif,c1r1e4n26_patch4_7.tif,good,0,c1r1e4n26,3,0
/kaggle/working/patches/64/good/c1r3e3n43_patch7_2.tif,c1r3e3n43_patch7_2.tif,good,0,c1r3e3n43,2,0
/kaggle/working/patches/64/good/c1r1e1n6_patch3_4.tif,c1r1e1n6_patch3_4.tif,good,0,c1r1e1n6,3,0
/kaggle/working/patches/64/good/c1r1e2n29_patch2_0.tif,c1r1e2n29_patch2_0.tif,good,0,c1r1e2n29,1,0
/kaggle/working/patches/64/good/c1r1e3n37_patch6_2.tif,c1r1e3n37_patch6_2.tif,good,0,c1r1e3n37,2,0
/kaggle/working/patches/64/good/c1r1e3n31_patch1_11.tif,c1r1e3n31_patch1_11.tif,good,0,c1r1e3n31,3,0
/kaggle/working/patches/64/good/c1r3e2n45_patch6_7.tif,c1r3e2n45_patch6_7.tif,good,0,c1r3e2n45,3,0
/kaggle/working/patches/64/good/c1r3e2n40_patch2_8.tif,c1r3e2n40_patch2_8.tif,good,0,c1r3e2n40,4,0
/kaggle/working/patches/64/good/c1r3e3n26_patch7_4.tif,c1r3e3n26_patch7_4.tif,good,0,c1r3e3n26,2,0
/kaggle/working/patches/64/good/c1r1e2n32_patch3_0.tif,c1r1e2n32_patch3_0.tif,good,0,c1r1e2n32,4,0
/kaggle/working/patches/64/good/c1r3e3n38_patch4_9.tif,c1r3e3n38_patch4_9.tif,good,0,c1r3e3n38,0,0
/kaggle/working/patches/64/good/c1r1e2n28_patch4_0.tif,c1r1e2n28_patch4_0.tif,good,0,c1r1e2n28,2,0
/kaggle/working/patches/64/good/c1r3e2n2_patch4_6.tif,c1r3e2n2_patch4_6.tif,good,0,c1r3e2n2,0,0
/kaggle/working/patches/64/good/c1r3e4n46_patch2_2.tif,c1r3e4n46_patch2_2.tif,good,0,c1r3e4n46,0,0
/kaggle/working/patches/64/good/c1r1e4n38_patch7_5.tif,c1r1e4n38_patch7_5.tif,good,0,c1r1e4n38,1,0
/kaggle/working/patches/64/good/c1r3e2n40_patch5_6.tif,c1r3e2n40_patch5_6.tif,good,0,c1r3e2n40,4,0
/kaggle/working/patches/64/good/c1r1e1n28_patch3_6.tif,c1r1e1n28_patch3_6.tif,good,0,c1r1e1n28,0,0
/kaggle/working/patches/64/good/c1r1e3n26_patch2_7.tif,c1r1e3n26_patch2_7.tif,good,0,c1r1e3n26,2,0
/kaggle/working/patches/64/good/c1r1e1n34_patch3_0.tif,c1r1e1n34_patch3_0.tif,good,0,c1r1e1n34,1,0
/kaggle/working/patches/64/good/c1r3e2n37_patch3_5.tif,c1r3e2n37_patch3_5.tif,good,0,c1r3e2n37,2,0
/kaggle/working/patches/64/good/c1r3e3n47_patch6_4.tif,c1r3e3n47_patch6_4.tif,good,0,c1r3e3n47,1,0
/kaggle/working/patches/64/good/c1r1e2n14_patch0_9.tif,c1r1e2n14_patch0_9.tif,good,0,c1r1e2n14,3,0
/kaggle/working/patches/64/good/c1r3e4n22_patch3_9.tif,c1r3e4n22_patch3_9.tif,good,0,c1r3e4n22,1,0
/kaggle/working/patches/64/good/c1r3e4n22_patch3_5.tif,c1r3e4n22_patch3_5.tif,good,0,c1r3e4n22,1,0
/kaggle/working/patches/64/good/c1r3e3n24_patch3_3.tif,c1r3e3n24_patch3_3.tif,good,0,c1r3e3n24,0,0
/kaggle/working/patches/64/good/c1r1e1n50_patch6_6.tif,c1r1e1n50_patch6_6.tif,good,0,c1r1e1n50,0,0
/kaggle/working/patches/64/good/c1r3e4n2_patch1_1.tif,c1r3e4n2_patch1_1.tif,good,0,c1r3e4n2,0,0
/kaggle/working/patches/64/good/c1r1e2n29_patch5_8.tif,c1r1e2n29_patch5_8.tif,good,0,c1r1e2n29,1,0
/kaggle/working/patches/64/good/c1r3e1n36_patch2_6.tif,c1r3e1n36_patch2_6.tif,good,0,c1r3e1n36,3,0
/kaggle/working/patches/64/good/c1r3e3n2_patch4_1.tif,c1r3e3n2_patch4_1.tif,good,0,c1r3e3n2,2,0
/kaggle/working/patches/64/good/c1r1e2n21_patch5_4.tif,c1r1e2n21_patch5_4.tif,good,0,c1r1e2n21,3,0
/kaggle/working/patches/64/good/c1r1e4n35_patch2_4.tif,c1r1e4n35_patch2_4.tif,good,0,c1r1e4n35,0,0
/kaggle/working/patches/64/good/c1r1e4n46_patch5_7.tif,c1r1e4n46_patch5_7.tif,good,0,c1r1e4n46,2,0
/kaggle/working/patches/64/good/c1r3e4n13_patch3_5.tif,c1r3e4n13_patch3_5.tif,good,0,c1r3e4n13,3,0
/kaggle/working/patches/64/good/c1r3e2n24_patch3_0.tif,c1r3e2n24_patch3_0.tif,good,0,c1r3e2n24,3,0
/kaggle/working/patches/64/good/c1r1e4n32_patch7_7.tif,c1r1e4n32_patch7_7.tif,good,0,c1r1e4n32,4,0
/kaggle/working/patches/64/good/c1r1e2n47_patch3_6.tif,c1r1e2n47_patch3_6.tif,good,0,c1r1e2n47,0,0
/kaggle/working/patches/64/good/c1r1e1n48_patch6_0.tif,c1r1e1n48_patch6_0.tif,good,0,c1r1e1n48,1,0
/kaggle/working/patches/64/good/c1r1e3n9_patch3_1.tif,c1r1e3n9_patch3_1.tif,good,0,c1r1e3n9,4,0
/kaggle/working/patches/64/good/c1r3e4n10_patch7_7.tif,c1r3e4n10_patch7_7.tif,good,0,c1r3e4n10,4,0
/kaggle/working/patches/64/good/c1r1e4n38_patch2_2.tif,c1r1e4n38_patch2_2.tif,good,0,c1r1e4n38,1,0
/kaggle/working/patches/64/good/c1r3e3n17_patch4_11.tif,c1r3e3n17_patch4_11.tif,good,0,c1r3e3n17,2,0
/kaggle/working/patches/64/good/c1r1e1n45_patch6_10.tif,c1r1e1n45_patch6_10.tif,good,0,c1r1e1n45,2,0
/kaggle/working/patches/64/good/c1r3e4n13_patch7_5.tif,c1r3e4n13_patch7_5.tif,good,0,c1r3e4n13,3,0
/kaggle/working/patches/64/good/c1r1e3n50_patch1_6.tif,c1r1e3n50_patch1_6.tif,good,0,c1r1e3n50,4,0
/kaggle/working/patches/64/good/c1r1e3n15_patch5_3.tif,c1r1e3n15_patch5_3.tif,good,0,c1r1e3n15,2,0
/kaggle/working/patches/64/good/c1r3e4n9_patch3_8.tif,c1r3e4n9_patch3_8.tif,good,0,c1r3e4n9,0,0
/kaggle/working/patches/64/good/c1r3e1n17_patch0_1.tif,c1r3e1n17_patch0_1.tif,good,0,c1r3e1n17,3,0
/kaggle/working/patches/64/good/c1r3e4n35_patch5_4.tif,c1r3e4n35_patch5_4.tif,good,0,c1r3e4n35,4,0
/kaggle/working/patches/64/good/c1r1e4n36_patch7_9.tif,c1r1e4n36_patch7_9.tif,good,0,c1r1e4n36,2,0
/kaggle/working/patches/64/good/c1r3e4n14_patch2_5.tif,c1r3e4n14_patch2_5.tif,good,0,c1r3e4n14,1,0
/kaggle/working/patches/64/good/c1r3e1n49_patch4_9.tif,c1r3e1n49_patch4_9.tif,good,0,c1r3e1n49,2,0
/kaggle/working/patches/64/good/c1r1e3n10_patch1_1.tif,c1r1e3n10_patch1_1.tif,good,0,c1r1e3n10,3,0
/kaggle/working/patches/64/good/c1r3e3n1_patch3_7.tif,c1r3e3n1_patch3_7.tif,good,0,c1r3e3n1,3,0
/kaggle/working/patches/64/good/c1r1e2n39_patch3_0.tif,c1r1e2n39_patch3_0.tif,good,0,c1r1e2n39,0,0
/kaggle/working/patches/64/good/c1r3e1n45_patch3_8.tif,c1r3e1n45_patch3_8.tif,good,0,c1r3e1n45,0,0
/kaggle/working/patches/64/good/c1r3e2n1_patch6_0.tif,c1r3e2n1_patch6_0.tif,good,0,c1r3e2n1,1,0
/kaggle/working/patches/64/good/c1r1e2n36_patch5_10.tif,c1r1e2n36_patch5_10.tif,good,0,c1r1e2n36,1,0
/kaggle/working/patches/64/good/c1r1e2n22_patch4_5.tif,c1r1e2n22_patch4_5.tif,good,0,c1r1e2n22,1,0
/kaggle/working/patches/64/good/c1r1e2n29_patch1_2.tif,c1r1e2n29_patch1_2.tif,good,0,c1r1e2n29,1,0
/kaggle/working/patches/64/good/c1r1e3n25_patch2_2.tif,c1r1e3n25_patch2_2.tif,good,0,c1r1e3n25,3,0
/kaggle/working/patches/64/good/c1r1e1n20_patch4_7.tif,c1r1e1n20_patch4_7.tif,good,0,c1r1e1n20,3,0
/kaggle/working/patches/64/good/c1r1e3n43_patch6_0.tif,c1r1e3n43_patch6_0.tif,good,0,c1r1e3n43,3,0
/kaggle/working/patches/64/good/c1r3e4n8_patch1_4.tif,c1r3e4n8_patch1_4.tif,good,0,c1r3e4n8,3,0
/kaggle/working/patches/64/good/c1r3e3n26_patch1_7.tif,c1r3e3n26_patch1_7.tif,good,0,c1r3e3n26,2,0
/kaggle/working/patches/64/good/c1r3e4n26_patch0_11.tif,c1r3e4n26_patch0_11.tif,good,0,c1r3e4n26,3,0
/kaggle/working/patches/64/good/c1r1e2n32_patch0_9.tif,c1r1e2n32_patch0_9.tif,good,0,c1r1e2n32,4,0
/kaggle/working/patches/64/good/c1r3e2n50_patch0_4.tif,c1r3e2n50_patch0_4.tif,good,0,c1r3e2n50,4,0
/kaggle/working/patches/64/good/c1r3e1n13_patch5_1.tif,c1r3e1n13_patch5_1.tif,good,0,c1r3e1n13,2,0
/kaggle/working/patches/64/good/c1r1e2n8_patch3_2.tif,c1r1e2n8_patch3_2.tif,good,0,c1r1e2n8,1,0
/kaggle/working/patches/64/good/c1r1e2n11_patch1_8.tif,c1r1e2n11_patch1_8.tif,good,0,c1r1e2n11,2,0
/kaggle/working/patches/64/good/c1r1e4n34_patch5_7.tif,c1r1e4n34_patch5_7.tif,good,0,c1r1e4n34,4,0
/kaggle/working/patches/64/good/c1r3e4n41_patch7_11.tif,c1r3e4n41_patch7_11.tif,good,0,c1r3e4n41,1,0
/kaggle/working/patches/64/good/c1r1e2n49_patch0_4.tif,c1r1e2n49_patch0_4.tif,good,0,c1r1e2n49,3,0
/kaggle/working/patches/64/good/c1r1e2n4_patch4_1.tif,c1r1e2n4_patch4_1.tif,good,0,c1r1e2n4,0,0
/kaggle/working/patches/64/good/c1r3e2n31_patch4_2.tif,c1r3e2n31_patch4_2.tif,good,0,c1r3e2n31,0,0
/kaggle/working/patches/64/good/c1r1e4n8_patch0_0.tif,c1r1e4n8_patch0_0.tif,good,0,c1r1e4n8,3,0
/kaggle/working/patches/64/good/c1r3e1n28_patch5_2.tif,c1r3e1n28_patch5_2.tif,good,0,c1r3e1n28,2,0
/kaggle/working/patches/64/good/c1r1e2n15_patch0_8.tif,c1r1e2n15_patch0_8.tif,good,0,c1r1e2n15,4,0
/kaggle/working/patches/64/good/c1r3e3n4_patch6_4.tif,c1r3e3n4_patch6_4.tif,good,0,c1r3e3n4,4,0
/kaggle/working/patches/64/good/c1r1e1n6_patch0_11.tif,c1r1e1n6_patch0_11.tif,good,0,c1r1e1n6,3,0
/kaggle/working/patches/64/good/c1r1e2n43_patch6_10.tif,c1r1e2n43_patch6_10.tif,good,0,c1r1e2n43,4,0
/kaggle/working/patches/64/good/c1r3e1n35_patch4_4.tif,c1r3e1n35_patch4_4.tif,good,0,c1r3e1n35,1,0
/kaggle/working/patches/64/good/c1r1e3n5_patch2_2.tif,c1r1e3n5_patch2_2.tif,good,0,c1r1e3n5,3,0
/kaggle/working/patches/64/good/c1r1e1n32_patch6_9.tif,c1r1e1n32_patch6_9.tif,good,0,c1r1e1n32,0,0
/kaggle/working/patches/64/good/c1r3e4n15_patch6_8.tif,c1r3e4n15_patch6_8.tif,good,0,c1r3e4n15,3,0
/kaggle/working/patches/64/good/c1r3e1n44_patch0_6.tif,c1r3e1n44_patch0_6.tif,good,0,c1r3e1n44,2,0
/kaggle/working/patches/64/good/c1r3e3n17_patch5_2.tif,c1r3e3n17_patch5_2.tif,good,0,c1r3e3n17,2,0
/kaggle/working/patches/64/good/c1r3e2n10_patch3_3.tif,c1r3e2n10_patch3_3.tif,good,0,c1r3e2n10,1,0
/kaggle/working/patches/64/good/c1r3e3n6_patch0_11.tif,c1r3e3n6_patch0_11.tif,good,0,c1r3e3n6,2,0
/kaggle/working/patches/64/good/c1r3e3n23_patch4_2.tif,c1r3e3n23_patch4_2.tif,good,0,c1r3e3n23,2,0
/kaggle/working/patches/64/good/c1r3e4n11_patch1_2.tif,c1r3e4n11_patch1_2.tif,good,0,c1r3e4n11,0,0
/kaggle/working/patches/64/good/c1r3e4n23_patch6_3.tif,c1r3e4n23_patch6_3.tif,good,0,c1r3e4n23,3,0
/kaggle/working/patches/64/good/c1r3e4n4_patch1_1.tif,c1r3e4n4_patch1_1.tif,good,0,c1r3e4n4,3,0
/kaggle/working/patches/64/good/c1r1e1n18_patch3_1.tif,c1r1e1n18_patch3_1.tif,good,0,c1r1e1n18,4,0
/kaggle/working/patches/64/good/c1r1e2n20_patch0_2.tif,c1r1e2n20_patch0_2.tif,good,0,c1r1e2n20,2,0
/kaggle/working/patches/64/good/c1r1e2n42_patch4_10.tif,c1r1e2n42_patch4_10.tif,good,0,c1r1e2n42,4,0
/kaggle/working/patches/64/good/c1r3e3n48_patch7_4.tif,c1r3e3n48_patch7_4.tif,good,0,c1r3e3n48,2,0
/kaggle/working/patches/64/good/c1r3e2n41_patch6_11.tif,c1r3e2n41_patch6_11.tif,good,0,c1r3e2n41,1,0
/kaggle/working/patches/64/good/c1r3e1n23_patch2_7.tif,c1r3e1n23_patch2_7.tif,good,0,c1r3e1n23,2,0
/kaggle/working/patches/64/good/c1r1e2n18_patch0_7.tif,c1r1e2n18_patch0_7.tif,good,0,c1r1e2n18,0,0
/kaggle/working/patches/64/good/c1r1e3n8_patch4_10.tif,c1r1e3n8_patch4_10.tif,good,0,c1r1e3n8,1,0
/kaggle/working/patches/64/good/c1r1e1n14_patch3_2.tif,c1r1e1n14_patch3_2.tif,good,0,c1r1e1n14,2,0
/kaggle/working/patches/64/good/c1r3e3n32_patch2_11.tif,c1r3e3n32_patch2_11.tif,good,0,c1r3e3n32,1,0
/kaggle/working/patches/64/good/c1r3e4n28_patch0_8.tif,c1r3e4n28_patch0_8.tif,good,0,c1r3e4n28,4,0
/kaggle/working/patches/64/good/c1r1e4n26_patch7_6.tif,c1r1e4n26_patch7_6.tif,good,0,c1r1e4n26,3,0
/kaggle/working/patches/64/good/c1r1e2n50_patch0_1.tif,c1r1e2n50_patch0_1.tif,good,0,c1r1e2n50,4,0
/kaggle/working/patches/64/good/c1r1e1n36_patch6_0.tif,c1r1e1n36_patch6_0.tif,good,0,c1r1e1n36,0,0
/kaggle/working/patches/64/good/c1r3e3n17_patch6_9.tif,c1r3e3n17_patch6_9.tif,good,0,c1r3e3n17,2,0
/kaggle/working/patches/64/good/c1r1e1n43_patch2_10.tif,c1r1e1n43_patch2_10.tif,good,0,c1r1e1n43,4,0
/kaggle/working/patches/64/good/c1r1e2n34_patch0_8.tif,c1r1e2n34_patch0_8.tif,good,0,c1r1e2n34,0,0
/kaggle/working/patches/64/good/c1r3e2n4_patch1_4.tif,c1r3e2n4_patch1_4.tif,good,0,c1r3e2n4,3,0
/kaggle/working/patches/64/good/c1r3e3n33_patch4_0.tif,c1r3e3n33_patch4_0.tif,good,0,c1r3e3n33,2,0
/kaggle/working/patches/64/good/c1r1e1n31_patch7_3.tif,c1r1e1n31_patch7_3.tif,good,0,c1r1e1n31,2,0
/kaggle/working/patches/64/good/c1r3e2n14_patch4_4.tif,c1r3e2n14_patch4_4.tif,good,0,c1r3e2n14,0,0
/kaggle/working/patches/64/good/c1r1e4n13_patch0_6.tif,c1r1e4n13_patch0_6.tif,good,0,c1r1e4n13,1,0
/kaggle/working/patches/64/good/c1r3e2n21_patch2_9.tif,c1r3e2n21_patch2_9.tif,good,0,c1r3e2n21,0,0
/kaggle/working/patches/64/good/c1r3e1n12_patch5_3.tif,c1r3e1n12_patch5_3.tif,good,0,c1r3e1n12,2,0
/kaggle/working/patches/64/good/c1r1e1n27_patch7_6.tif,c1r1e1n27_patch7_6.tif,good,0,c1r1e1n27,4,0
/kaggle/working/patches/64/good/c1r1e3n45_patch7_2.tif,c1r1e3n45_patch7_2.tif,good,0,c1r1e3n45,3,0
/kaggle/working/patches/64/good/c1r3e3n7_patch1_11.tif,c1r3e3n7_patch1_11.tif,good,0,c1r3e3n7,1,0
/kaggle/working/patches/64/good/c1r3e1n50_patch6_6.tif,c1r3e1n50_patch6_6.tif,good,0,c1r3e1n50,4,0
/kaggle/working/patches/64/good/c1r1e2n23_patch7_1.tif,c1r1e2n23_patch7_1.tif,good,0,c1r1e2n23,0,0
/kaggle/working/patches/64/good/c1r3e1n11_patch0_5.tif,c1r3e1n11_patch0_5.tif,good,0,c1r3e1n11,0,0
/kaggle/working/patches/64/good/c1r1e4n38_patch4_8.tif,c1r1e4n38_patch4_8.tif,good,0,c1r1e4n38,1,0
/kaggle/working/patches/64/good/c1r3e3n20_patch4_1.tif,c1r3e3n20_patch4_1.tif,good,0,c1r3e3n20,2,0
/kaggle/working/patches/64/good/c1r3e4n17_patch3_0.tif,c1r3e4n17_patch3_0.tif,good,0,c1r3e4n17,3,0
/kaggle/working/patches/64/good/c1r3e2n48_patch3_10.tif,c1r3e2n48_patch3_10.tif,good,0,c1r3e2n48,1,0
/kaggle/working/patches/64/good/c1r3e2n24_patch1_0.tif,c1r3e2n24_patch1_0.tif,good,0,c1r3e2n24,3,0
/kaggle/working/patches/64/good/c1r1e1n23_patch5_2.tif,c1r1e1n23_patch5_2.tif,good,0,c1r1e1n23,1,0
/kaggle/working/patches/64/good/c1r1e1n35_patch4_4.tif,c1r1e1n35_patch4_4.tif,good,0,c1r1e1n35,4,0
/kaggle/working/patches/64/good/c1r1e1n26_patch1_3.tif,c1r1e1n26_patch1_3.tif,good,0,c1r1e1n26,2,0
/kaggle/working/patches/64/good/c1r1e4n3_patch3_3.tif,c1r1e4n3_patch3_3.tif,good,0,c1r1e4n3,3,0
/kaggle/working/patches/64/good/c1r3e3n22_patch1_7.tif,c1r3e3n22_patch1_7.tif,good,0,c1r3e3n22,4,0
/kaggle/working/patches/64/good/c1r1e4n11_patch2_0.tif,c1r1e4n11_patch2_0.tif,good,0,c1r1e4n11,3,0
/kaggle/working/patches/64/good/c1r3e2n38_patch7_4.tif,c1r3e2n38_patch7_4.tif,good,0,c1r3e2n38,4,0
/kaggle/working/patches/64/good/c1r3e3n37_patch5_8.tif,c1r3e3n37_patch5_8.tif,good,0,c1r3e3n37,2,0
/kaggle/working/patches/64/good/c1r1e1n16_patch7_2.tif,c1r1e1n16_patch7_2.tif,good,0,c1r1e1n16,4,0
/kaggle/working/patches/64/good/c1r1e3n43_patch2_2.tif,c1r1e3n43_patch2_2.tif,good,0,c1r1e3n43,3,0
/kaggle/working/patches/64/good/c1r3e4n14_patch6_2.tif,c1r3e4n14_patch6_2.tif,good,0,c1r3e4n14,1,0
/kaggle/working/patches/64/good/c1r3e1n42_patch3_3.tif,c1r3e1n42_patch3_3.tif,good,0,c1r3e1n42,3,0
/kaggle/working/patches/64/good/c1r3e1n24_patch1_2.tif,c1r3e1n24_patch1_2.tif,good,0,c1r3e1n24,1,0
/kaggle/working/patches/64/good/c1r1e4n18_patch6_1.tif,c1r1e4n18_patch6_1.tif,good,0,c1r1e4n18,0,0
/kaggle/working/patches/64/good/c1r1e2n11_patch2_5.tif,c1r1e2n11_patch2_5.tif,good,0,c1r1e2n11,2,0
/kaggle/working/patches/64/good/c1r1e4n48_patch7_7.tif,c1r1e4n48_patch7_7.tif,good,0,c1r1e4n48,3,0
/kaggle/working/patches/64/good/c1r1e2n37_patch2_8.tif,c1r1e2n37_patch2_8.tif,good,0,c1r1e2n37,1,0
/kaggle/working/patches/64/good/c1r1e2n5_patch4_11.tif,c1r1e2n5_patch4_11.tif,good,0,c1r1e2n5,1,0
/kaggle/working/patches/64/good/c1r3e2n8_patch4_2.tif,c1r3e2n8_patch4_2.tif,good,0,c1r3e2n8,4,0
/kaggle/working/patches/64/good/c1r1e1n33_patch6_11.tif,c1r1e1n33_patch6_11.tif,good,0,c1r1e1n33,3,0
/kaggle/working/patches/64/good/c1r1e2n2_patch1_11.tif,c1r1e2n2_patch1_11.tif,good,0,c1r1e2n2,2,0
/kaggle/working/patches/64/good/c1r3e3n26_patch5_7.tif,c1r3e3n26_patch5_7.tif,good,0,c1r3e3n26,2,0
/kaggle/working/patches/64/good/c1r3e2n50_patch1_4.tif,c1r3e2n50_patch1_4.tif,good,0,c1r3e2n50,4,0
/kaggle/working/patches/64/good/c1r3e2n20_patch1_1.tif,c1r3e2n20_patch1_1.tif,good,0,c1r3e2n20,4,0
/kaggle/working/patches/64/good/c1r1e1n17_patch5_11.tif,c1r1e1n17_patch5_11.tif,good,0,c1r1e1n17,4,0
/kaggle/working/patches/64/good/c1r1e2n34_patch3_10.tif,c1r1e2n34_patch3_10.tif,good,0,c1r1e2n34,0,0
/kaggle/working/patches/64/good/c1r1e4n15_patch0_5.tif,c1r1e4n15_patch0_5.tif,good,0,c1r1e4n15,4,0
/kaggle/working/patches/64/good/c1r1e4n1_patch6_11.tif,c1r1e4n1_patch6_11.tif,good,0,c1r1e4n1,1,0
/kaggle/working/patches/64/good/c1r3e2n45_patch1_6.tif,c1r3e2n45_patch1_6.tif,good,0,c1r3e2n45,3,0
/kaggle/working/patches/64/good/c1r1e4n45_patch6_2.tif,c1r1e4n45_patch6_2.tif,good,0,c1r1e4n45,2,0
